trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
NORMAL_03_104_Return_07:40,07:51:18,07:51:18,10,2,,,,,
NORMAL_03_101_Return_10:35,10:35:00,10:35:00,2,1,,,,,
NORMAL_03_101_Return_10:35,10:42:04,10:42:04,3,2,,,,,
NORMAL_03_102_Return_18:50,18:50:00,18:50:00,7,1,,,,,
NORMAL_03_102_Return_18:50,19:03:24,19:03:24,10,2,,,,,
NORMAL_03_105_Go_19:45,19:45:00,19:45:00,10,1,,,,,
NORMAL_03_105_Go_19:45,19:58:48,19:58:48,3,2,,,,,
NORMAL_03_102_Return_21:05,21:05:00,21:05:00,7,1,,,,,
NORMAL_03_102_Return_21:05,21:18:21,21:18:21,10,2,,,,,
NORMAL_03_103_Return_14:25,14:25:00,14:25:00,9,1,,,,,
NORMAL_03_103_Return_14:25,14:35:48,14:35:48,10,2,,,,,
NORMAL_03_104_Return_13:15,13:15:00,13:15:00,11,1,,,,,
NORMAL_03_104_Return_13:15,13:26:02,13:26:02,10,2,,,,,
NORMAL_03_105_Return_17:25,17:25:00,17:25:00,3,1,,,,,
NORMAL_03_105_Return_17:25,17:36:17,17:48:43,4,2,,,,,
NORMAL_03_105_Return_17:25,17:55:36,18:09:25,5,3,,,,,
NORMAL_03_105_Return_17:25,18:23:48,18:23:48,10,4,,,,,
NORMAL_03_103_Return_21:15,21:15:00,21:15:00,9,1,,,,,
NORMAL_03_103_Return_21:15,21:25:48,21:25:48,10,2,,,,,
NORMAL_03_101_Go_17:10,17:10:00,17:10:00,3,1,,,,,
NORMAL_03_101_Go_17:10,17:18:46,17:18:46,2,2,,,,,
NORMAL_03_101_Go_16:15,16:15:00,16:15:00,3,1,,,,,
NORMAL_03_101_Go_16:15,16:23:07,16:23:07,2,2,,,,,
NORMAL_03_101_Go_14:05,14:05:00,14:05:00,3,1,,,,,
NORMAL_03_101_Go_14:05,14:15:00,14:15:00,2,2,,,,,
NORMAL_03_104_Return_16:25,16:25:00,16:25:00,11,1,,,,,
NORMAL_03_104_Return_16:25,16:36:21,16:36:21,10,2,,,,,
NORMAL_03_107_Return_19:45,19:45:00,19:45:00,2,1,,,,,
NORMAL_03_107_Return_19:45,19:54:39,19:54:39,10,2,,,,,
NORMAL_03_102_Go_16:30,16:30:00,16:30:00,10,1,,,,,
NORMAL_03_102_Go_16:30,16:40:29,16:40:29,7,2,,,,,
NORMAL_03_103_Return_08:20,08:20:00,08:20:00,9,1,,,,,
NORMAL_03_103_Return_08:20,08:30:48,08:30:48,10,2,,,,,
NORMAL_03_106_Go_06:20,06:20:00,06:20:00,2,1,,,,,
NORMAL_03_106_Go_06:20,06:34:26,06:34:26,13,2,,,,,
NORMAL_03_107_Return_07:15,07:15:00,07:15:00,2,1,,,,,
NORMAL_03_107_Return_07:15,07:24:39,07:24:39,10,2,,,,,
NORMAL_03_103_Go_12:15,12:15:00,12:15:00,10,1,,,,,
NORMAL_03_103_Go_12:15,12:28:59,12:28:59,9,2,,,,,
NORMAL_03_106_Return_10:40,10:40:00,10:40:00,13,1,,,,,
NORMAL_03_106_Return_10:40,11:01:45,11:01:45,2,2,,,,,
NORMAL_03_107_Return_09:45,09:45:00,09:45:00,2,1,,,,,
NORMAL_03_107_Return_09:45,09:54:39,09:54:39,10,2,,,,,
NORMAL_03_102_Return_16:10,16:10:00,16:10:00,7,1,,,,,
NORMAL_03_102_Return_16:10,16:20:30,16:20:30,10,2,,,,,
NORMAL_03_105_Return_20:25,20:25:00,20:25:00,3,1,,,,,
NORMAL_03_105_Return_20:25,20:35:31,20:57:36,4,2,,,,,
NORMAL_03_105_Return_20:25,21:03:25,21:31:27,5,3,,,,,
NORMAL_03_105_Return_20:25,21:46:08,21:46:08,10,4,,,,,
NORMAL_03_102_Go_16:15,16:15:00,16:15:00,10,1,,,,,
NORMAL_03_102_Go_16:15,16:25:29,16:25:29,7,2,,,,,
NORMAL_03_101_Return_17:30,17:30:00,17:30:00,2,1,,,,,
NORMAL_03_101_Return_17:30,17:37:15,17:37:15,3,2,,,,,
NORMAL_03_104_Return_20:50,20:50:00,20:50:00,11,1,,,,,
NORMAL_03_104_Return_20:50,21:01:21,21:01:21,10,2,,,,,
NORMAL_03_104_Return_21:45,21:45:00,21:45:00,11,1,,,,,
NORMAL_03_104_Return_21:45,21:56:21,21:56:21,10,2,,,,,
NORMAL_03_102_Go_16:05,16:05:00,16:05:00,10,1,,,,,
NORMAL_03_102_Go_16:05,16:15:29,16:15:29,7,2,,,,,
NORMAL_03_101_Return_07:00,07:00:00,07:00:00,2,1,,,,,
NORMAL_03_101_Return_07:00,07:07:23,07:07:23,3,2,,,,,
NORMAL_03_101_Return_11:45,11:45:00,11:45:00,2,1,,,,,
NORMAL_03_101_Return_11:45,11:52:05,11:52:05,3,2,,,,,
NORMAL_03_105_Return_14:10,14:10:00,14:10:00,3,1,,,,,
NORMAL_03_105_Return_14:10,14:18:52,14:31:03,4,2,,,,,
NORMAL_03_105_Return_14:10,14:35:37,14:42:11,5,3,,,,,
NORMAL_03_105_Return_14:10,14:55:12,14:55:12,10,4,,,,,
NORMAL_03_105_Return_14:25,14:25:00,14:25:00,3,1,,,,,
NORMAL_03_105_Return_14:25,14:33:52,14:46:03,4,2,,,,,
NORMAL_03_105_Return_14:25,14:50:37,14:57:11,5,3,,,,,
NORMAL_03_105_Return_14:25,15:10:12,15:10:12,10,4,,,,,
NORMAL_03_106_Go_14:25,14:25:00,14:25:00,2,1,,,,,
NORMAL_03_106_Go_14:25,14:39:26,14:39:26,13,2,,,,,
NORMAL_03_101_Go_09:20,09:20:00,09:20:00,3,1,,,,,
NORMAL_03_101_Go_09:20,09:28:59,09:28:59,2,2,,,,,
NORMAL_03_104_Return_13:30,13:30:00,13:30:00,11,1,,,,,
NORMAL_03_104_Return_13:30,13:41:02,13:41:02,10,2,,,,,
NORMAL_03_102_Go_07:35,07:35:00,07:35:00,10,1,,,,,
NORMAL_03_102_Go_07:35,07:44:08,07:44:08,7,2,,,,,
NORMAL_03_107_Go_15:25,15:25:00,15:25:00,10,1,,,,,
NORMAL_03_107_Go_15:25,15:36:54,15:36:54,2,2,,,,,
NORMAL_03_107_Go_07:25,07:25:00,07:25:00,10,1,,,,,
NORMAL_03_107_Go_07:25,07:36:54,07:36:54,2,2,,,,,
NORMAL_03_103_Go_09:35,09:35:00,09:35:00,10,1,,,,,
NORMAL_03_103_Go_09:35,09:48:59,09:48:59,9,2,,,,,
NORMAL_03_104_Go_08:30,08:30:00,08:30:00,10,1,,,,,
NORMAL_03_104_Go_08:30,08:40:47,08:40:47,11,2,,,,,
NORMAL_03_102_Go_18:15,18:15:00,18:15:00,10,1,,,,,
NORMAL_03_102_Go_18:15,18:26:02,18:26:02,7,2,,,,,
NORMAL_03_103_Go_12:55,12:55:00,12:55:00,10,1,,,,,
NORMAL_03_103_Go_12:55,13:08:59,13:08:59,9,2,,,,,
NORMAL_03_105_Go_16:15,16:15:00,16:15:00,10,1,,,,,
NORMAL_03_105_Go_16:15,16:29:15,16:29:15,3,2,,,,,
NORMAL_03_107_Return_07:40,07:40:00,07:40:00,2,1,,,,,
NORMAL_03_107_Return_07:40,07:49:39,07:49:39,10,2,,,,,
NORMAL_03_105_Return_13:40,13:40:00,13:40:00,3,1,,,,,
NORMAL_03_105_Return_13:40,13:48:15,13:59:10,4,2,,,,,
NORMAL_03_105_Return_13:40,14:03:25,14:19:15,5,3,,,,,
NORMAL_03_105_Return_13:40,14:32:28,14:32:28,10,4,,,,,
NORMAL_03_101_Return_21:05,21:05:00,21:05:00,2,1,,,,,
NORMAL_03_101_Return_21:05,21:12:35,21:12:35,3,2,,,,,
NORMAL_03_102_Return_13:40,13:40:00,13:40:00,7,1,,,,,
NORMAL_03_102_Return_13:40,13:52:14,13:52:14,10,2,,,,,
NORMAL_03_101_Return_18:50,18:50:00,18:50:00,2,1,,,,,
NORMAL_03_101_Return_18:50,18:57:32,18:57:32,3,2,,,,,
NORMAL_03_104_Go_06:15,06:15:00,06:15:00,10,1,,,,,
NORMAL_03_104_Go_06:15,06:24:21,06:24:21,11,2,,,,,
NORMAL_03_101_Go_20:40,20:40:00,20:40:00,3,1,,,,,
NORMAL_03_101_Go_20:40,20:48:36,20:48:36,2,2,,,,,
NORMAL_03_102_Return_11:00,11:00:00,11:00:00,7,1,,,,,
NORMAL_03_102_Return_11:00,11:11:32,11:11:32,10,2,,,,,
NORMAL_03_103_Return_07:15,07:15:00,07:15:00,9,1,,,,,
NORMAL_03_103_Return_07:15,07:25:48,07:25:48,10,2,,,,,
NORMAL_03_101_Return_06:35,06:35:00,06:35:00,2,1,,,,,
NORMAL_03_101_Return_06:35,06:43:44,06:43:44,3,2,,,,,
NORMAL_03_107_Return_09:30,09:30:00,09:30:00,2,1,,,,,
NORMAL_03_107_Return_09:30,09:39:39,09:39:39,10,2,,,,,
NORMAL_03_104_Return_18:50,18:50:00,18:50:00,11,1,,,,,
NORMAL_03_104_Return_18:50,19:01:21,19:01:21,10,2,,,,,
NORMAL_03_106_Go_21:30,21:30:00,21:30:00,2,1,,,,,
NORMAL_03_106_Go_21:30,21:44:26,21:44:26,13,2,,,,,
NORMAL_03_107_Go_21:50,21:50:00,21:50:00,10,1,,,,,
NORMAL_03_107_Go_21:50,22:01:54,22:01:54,2,2,,,,,
NORMAL_03_104_Return_15:40,15:40:00,15:40:00,11,1,,,,,
NORMAL_03_104_Return_15:40,15:51:21,15:51:21,10,2,,,,,
NORMAL_03_105_Go_20:45,20:45:00,20:45:00,10,1,,,,,
NORMAL_03_105_Go_20:45,20:59:07,20:59:07,3,2,,,,,
NORMAL_03_106_Return_17:25,17:25:00,17:25:00,13,1,,,,,
NORMAL_03_106_Return_17:25,17:46:45,17:46:45,2,2,,,,,
NORMAL_03_107_Go_16:55,16:55:00,16:55:00,10,1,,,,,
NORMAL_03_107_Go_16:55,17:06:54,17:06:54,2,2,,,,,
NORMAL_03_102_Go_16:45,16:45:00,16:45:00,10,1,,,,,
NORMAL_03_102_Go_16:45,16:55:29,16:55:29,7,2,,,,,
NORMAL_03_107_Return_21:45,21:45:00,21:45:00,2,1,,,,,
NORMAL_03_107_Return_21:45,21:54:39,21:54:39,10,2,,,,,
NORMAL_03_105_Return_22:40,22:40:00,22:40:00,3,1,,,,,
NORMAL_03_105_Return_22:40,22:50:12,23:04:59,4,2,,,,,
NORMAL_03_105_Return_22:40,23:09:58,23:26:57,5,3,,,,,
NORMAL_03_105_Return_22:40,23:46:27,23:46:27,10,4,,,,,
NORMAL_03_101_Go_11:20,11:20:00,11:20:00,3,1,,,,,
NORMAL_03_101_Go_11:20,11:29:09,11:29:09,2,2,,,,,
NORMAL_03_106_Return_15:20,15:20:00,15:20:00,13,1,,,,,
NORMAL_03_106_Return_15:20,15:41:45,15:41:45,2,2,,,,,
NORMAL_03_105_Go_20:15,20:15:00,20:15:00,10,1,,,,,
NORMAL_03_105_Go_20:15,20:29:07,20:29:07,3,2,,,,,
NORMAL_03_103_Go_15:20,15:20:00,15:20:00,10,1,,,,,
NORMAL_03_103_Go_15:20,15:33:59,15:33:59,9,2,,,,,
NORMAL_03_105_Go_11:00,11:00:00,11:00:00,10,1,,,,,
NORMAL_03_105_Go_11:00,11:11:50,11:11:50,3,2,,,,,
NORMAL_03_103_Return_13:15,13:15:00,13:15:00,9,1,,,,,
NORMAL_03_103_Return_13:15,13:25:48,13:25:48,10,2,,,,,
NORMAL_03_101_Go_09:10,09:10:00,09:10:00,3,1,,,,,
NORMAL_03_101_Go_09:10,09:18:59,09:18:59,2,2,,,,,
NORMAL_03_101_Go_21:10,21:10:00,21:10:00,3,1,,,,,
NORMAL_03_101_Go_21:10,21:19:49,21:19:49,2,2,,,,,
NORMAL_03_107_Go_13:20,13:20:00,13:20:00,10,1,,,,,
NORMAL_03_107_Go_13:20,13:31:54,13:31:54,2,2,,,,,
NORMAL_03_104_Go_19:35,19:35:00,19:35:00,10,1,,,,,
NORMAL_03_104_Go_19:35,19:45:37,19:45:37,11,2,,,,,
NORMAL_03_103_Go_19:50,19:50:00,19:50:00,10,1,,,,,
NORMAL_03_103_Go_19:50,20:03:59,20:03:59,9,2,,,,,
NORMAL_03_107_Return_13:45,13:45:00,13:45:00,2,1,,,,,
NORMAL_03_107_Return_13:45,13:54:39,13:54:39,10,2,,,,,
NORMAL_03_103_Go_15:10,15:10:00,15:10:00,10,1,,,,,
NORMAL_03_103_Go_15:10,15:23:59,15:23:59,9,2,,,,,
NORMAL_03_104_Go_07:35,07:35:00,07:35:00,10,1,,,,,
NORMAL_03_104_Go_07:35,07:45:55,07:45:55,11,2,,,,,
NORMAL_03_101_Return_14:10,14:10:00,14:10:00,2,1,,,,,
NORMAL_03_101_Return_14:10,14:18:12,14:18:12,3,2,,,,,
NORMAL_03_106_Go_15:15,15:15:00,15:15:00,2,1,,,,,
NORMAL_03_106_Go_15:15,15:29:26,15:29:26,13,2,,,,,
NORMAL_03_103_Return_12:25,12:25:00,12:25:00,9,1,,,,,
NORMAL_03_103_Return_12:25,12:35:48,12:35:48,10,2,,,,,
NORMAL_03_105_Return_17:10,17:10:00,17:10:00,3,1,,,,,
NORMAL_03_105_Return_17:10,17:21:17,17:33:43,4,2,,,,,
NORMAL_03_105_Return_17:10,17:40:36,17:54:25,5,3,,,,,
NORMAL_03_105_Return_17:10,18:08:48,18:08:48,10,4,,,,,
NORMAL_03_104_Return_06:35,06:35:00,06:35:00,11,1,,,,,
NORMAL_03_104_Return_06:35,06:46:31,06:46:31,10,2,,,,,
NORMAL_03_105_Return_07:25,07:25:00,07:25:00,3,1,,,,,
NORMAL_03_105_Return_07:25,07:33:50,08:22:26,4,2,,,,,
NORMAL_03_105_Return_07:25,08:27:01,08:38:16,5,3,,,,,
NORMAL_03_105_Return_07:25,08:57:46,08:57:46,10,4,,,,,
NORMAL_03_103_Return_13:45,13:45:00,13:45:00,9,1,,,,,
NORMAL_03_103_Return_13:45,13:55:48,13:55:48,10,2,,,,,
NORMAL_03_104_Go_17:10,17:10:00,17:10:00,10,1,,,,,
NORMAL_03_104_Go_17:10,17:20:37,17:20:37,11,2,,,,,
NORMAL_03_103_Go_18:45,18:45:00,18:45:00,10,1,,,,,
NORMAL_03_103_Go_18:45,18:58:59,18:58:59,9,2,,,,,
NORMAL_03_107_Go_10:45,10:45:00,10:45:00,10,1,,,,,
NORMAL_03_107_Go_10:45,10:56:54,10:56:54,2,2,,,,,
NORMAL_03_106_Return_13:35,13:35:00,13:35:00,13,1,,,,,
NORMAL_03_106_Return_13:35,13:56:45,13:56:45,2,2,,,,,
NORMAL_03_102_Go_21:20,21:20:00,21:20:00,10,1,,,,,
NORMAL_03_102_Go_21:20,21:31:56,21:31:56,7,2,,,,,
NORMAL_03_107_Return_13:40,13:40:00,13:40:00,2,1,,,,,
NORMAL_03_107_Return_13:40,13:49:39,13:49:39,10,2,,,,,
NORMAL_03_107_Return_15:40,15:40:00,15:40:00,2,1,,,,,
NORMAL_03_107_Return_15:40,15:49:39,15:49:39,10,2,,,,,
NORMAL_03_107_Go_17:10,17:10:00,17:10:00,10,1,,,,,
NORMAL_03_107_Go_17:10,17:21:54,17:21:54,2,2,,,,,
NORMAL_03_104_Return_08:50,08:50:00,08:50:00,11,1,,,,,
NORMAL_03_104_Return_08:50,09:00:48,09:00:48,10,2,,,,,
NORMAL_03_105_Return_20:40,20:40:00,20:40:00,3,1,,,,,
NORMAL_03_105_Return_20:40,20:50:31,21:12:36,4,2,,,,,
NORMAL_03_105_Return_20:40,21:18:25,21:46:27,5,3,,,,,
NORMAL_03_105_Return_20:40,22:01:08,22:01:08,10,4,,,,,
NORMAL_03_103_Go_14:30,14:30:00,14:30:00,10,1,,,,,
NORMAL_03_103_Go_14:30,14:43:59,14:43:59,9,2,,,,,
NORMAL_03_107_Go_20:45,20:45:00,20:45:00,10,1,,,,,
NORMAL_03_107_Go_20:45,20:56:54,20:56:54,2,2,,,,,
NORMAL_03_104_Go_17:25,17:25:00,17:25:00,10,1,,,,,
NORMAL_03_104_Go_17:25,17:35:37,17:35:37,11,2,,,,,
NORMAL_03_107_Go_08:55,08:55:00,08:55:00,10,1,,,,,
NORMAL_03_107_Go_08:55,09:06:54,09:06:54,2,2,,,,,
NORMAL_03_106_Go_13:00,13:00:00,13:00:00,2,1,,,,,
NORMAL_03_106_Go_13:00,13:14:26,13:14:26,13,2,,,,,
NORMAL_03_106_Go_10:20,10:20:00,10:20:00,2,1,,,,,
NORMAL_03_106_Go_10:20,10:34:26,10:34:26,13,2,,,,,
NORMAL_03_105_Return_15:25,15:25:00,15:25:00,3,1,,,,,
NORMAL_03_105_Return_15:25,15:34:53,15:45:26,4,2,,,,,
NORMAL_03_105_Return_15:25,15:49:58,15:58:18,5,3,,,,,
NORMAL_03_105_Return_15:25,16:11:44,16:11:44,10,4,,,,,
NORMAL_03_101_Return_12:10,12:10:00,12:10:00,2,1,,,,,
NORMAL_03_101_Return_12:10,12:17:20,12:17:20,3,2,,,,,
NORMAL_03_107_Return_20:25,20:25:00,20:25:00,2,1,,,,,
NORMAL_03_107_Return_20:25,20:34:39,20:34:39,10,2,,,,,
NORMAL_03_104_Return_10:20,10:20:00,10:20:00,11,1,,,,,
NORMAL_03_104_Return_10:20,10:31:12,10:31:12,10,2,,,,,
NORMAL_03_107_Return_17:00,17:00:00,17:00:00,2,1,,,,,
NORMAL_03_107_Return_17:00,17:09:39,17:09:39,10,2,,,,,
NORMAL_03_107_Go_10:15,10:15:00,10:15:00,10,1,,,,,
NORMAL_03_107_Go_10:15,10:26:54,10:26:54,2,2,,,,,
NORMAL_03_107_Return_12:50,12:50:00,12:50:00,2,1,,,,,
NORMAL_03_107_Return_12:50,12:59:39,12:59:39,10,2,,,,,
NORMAL_03_102_Go_18:30,18:30:00,18:30:00,10,1,,,,,
NORMAL_03_102_Go_18:30,18:41:02,18:41:02,7,2,,,,,
NORMAL_03_101_Return_15:40,15:40:00,15:40:00,2,1,,,,,
NORMAL_03_101_Return_15:40,15:47:36,15:47:36,3,2,,,,,
NORMAL_03_102_Go_07:50,07:50:00,07:50:00,10,1,,,,,
NORMAL_03_102_Go_07:50,07:59:08,07:59:08,7,2,,,,,
NORMAL_03_102_Return_15:00,15:00:00,15:00:00,7,1,,,,,
NORMAL_03_102_Return_15:00,15:11:00,15:11:00,10,2,,,,,
NORMAL_03_106_Go_16:35,16:35:00,16:35:00,2,1,,,,,
NORMAL_03_106_Go_16:35,16:49:26,16:49:26,13,2,,,,,
NORMAL_03_102_Return_21:15,21:15:00,21:15:00,7,1,,,,,
NORMAL_03_102_Return_21:15,21:28:21,21:28:21,10,2,,,,,
NORMAL_03_106_Go_07:00,07:00:00,07:00:00,2,1,,,,,
NORMAL_03_106_Go_07:00,07:14:26,07:14:26,13,2,,,,,
NORMAL_03_103_Return_18:25,18:25:00,18:25:00,9,1,,,,,
NORMAL_03_103_Return_18:25,18:35:48,18:35:48,10,2,,,,,
NORMAL_03_107_Go_14:45,14:45:00,14:45:00,10,1,,,,,
NORMAL_03_107_Go_14:45,14:56:54,14:56:54,2,2,,,,,
NORMAL_03_106_Return_06:00,06:00:00,06:00:00,13,1,,,,,
NORMAL_03_106_Return_06:00,06:21:45,06:21:45,2,2,,,,,
NORMAL_03_102_Return_21:45,21:45:00,21:45:00,7,1,,,,,
NORMAL_03_102_Return_21:45,21:58:21,21:58:21,10,2,,,,,
NORMAL_03_106_Return_16:45,16:45:00,16:45:00,13,1,,,,,
NORMAL_03_106_Return_16:45,17:06:45,17:06:45,2,2,,,,,
NORMAL_03_107_Return_22:10,22:10:00,22:10:00,2,1,,,,,
NORMAL_03_107_Return_22:10,22:19:39,22:19:39,10,2,,,,,
NORMAL_03_103_Return_19:45,19:45:00,19:45:00,9,1,,,,,
NORMAL_03_103_Return_19:45,19:55:48,19:55:48,10,2,,,,,
NORMAL_03_101_Return_09:15,09:15:00,09:15:00,2,1,,,,,
NORMAL_03_101_Return_09:15,09:21:57,09:21:57,3,2,,,,,
NORMAL_03_103_Return_21:00,21:00:00,21:00:00,9,1,,,,,
NORMAL_03_103_Return_21:00,21:10:48,21:10:48,10,2,,,,,
NORMAL_03_106_Return_09:25,09:25:00,09:25:00,13,1,,,,,
NORMAL_03_106_Return_09:25,09:46:45,09:46:45,2,2,,,,,
NORMAL_03_101_Return_22:25,22:25:00,22:25:00,2,1,,,,,
NORMAL_03_101_Return_22:25,22:32:38,22:32:38,3,2,,,,,
NORMAL_03_101_Go_20:05,20:05:00,20:05:00,3,1,,,,,
NORMAL_03_101_Go_20:05,20:13:36,20:13:36,2,2,,,,,
NORMAL_03_106_Go_19:55,19:55:00,19:55:00,2,1,,,,,
NORMAL_03_106_Go_19:55,20:09:26,20:09:26,13,2,,,,,
NORMAL_03_104_Return_12:10,12:10:00,12:10:00,11,1,,,,,
NORMAL_03_104_Return_12:10,12:20:39,12:20:39,10,2,,,,,
NORMAL_03_101_Return_08:25,08:25:00,08:25:00,2,1,,,,,
NORMAL_03_101_Return_08:25,08:32:36,08:32:36,3,2,,,,,
NORMAL_03_102_Return_22:25,22:25:00,22:25:00,7,1,,,,,
NORMAL_03_102_Return_22:25,22:38:17,22:38:17,10,2,,,,,
NORMAL_03_101_Return_14:50,14:50:00,14:50:00,2,1,,,,,
NORMAL_03_101_Return_14:50,14:58:12,14:58:12,3,2,,,,,
NORMAL_03_102_Go_20:30,20:30:00,20:30:00,10,1,,,,,
NORMAL_03_102_Go_20:30,20:41:54,20:41:54,7,2,,,,,
NORMAL_03_104_Go_21:20,21:20:00,21:20:00,10,1,,,,,
NORMAL_03_104_Go_21:20,21:30:37,21:30:37,11,2,,,,,
NORMAL_03_106_Go_10:10,10:10:00,10:10:00,2,1,,,,,
NORMAL_03_106_Go_10:10,10:24:26,10:24:26,13,2,,,,,
NORMAL_03_102_Return_12:20,12:20:00,12:20:00,7,1,,,,,
NORMAL_03_102_Return_12:20,12:31:46,12:31:46,10,2,,,,,
NORMAL_03_101_Go_06:00,06:00:00,06:00:00,3,1,,,,,
NORMAL_03_101_Go_06:00,06:09:01,06:09:01,2,2,,,,,
NORMAL_03_107_Return_06:50,06:50:00,06:50:00,2,1,,,,,
NORMAL_03_107_Return_06:50,06:59:39,06:59:39,10,2,,,,,
NORMAL_03_103_Return_13:05,13:05:00,13:05:00,9,1,,,,,
NORMAL_03_103_Return_13:05,13:15:48,13:15:48,10,2,,,,,
NORMAL_03_107_Return_20:10,20:10:00,20:10:00,2,1,,,,,
NORMAL_03_107_Return_20:10,20:19:39,20:19:39,10,2,,,,,
NORMAL_03_104_Go_19:50,19:50:00,19:50:00,10,1,,,,,
NORMAL_03_104_Go_19:50,20:00:37,20:00:37,11,2,,,,,
NORMAL_03_102_Return_14:10,14:10:00,14:10:00,7,1,,,,,
NORMAL_03_102_Return_14:10,14:22:06,14:22:06,10,2,,,,,
NORMAL_03_107_Return_15:45,15:45:00,15:45:00,2,1,,,,,
NORMAL_03_107_Return_15:45,15:54:39,15:54:39,10,2,,,,,
NORMAL_03_101_Go_14:15,14:15:00,14:15:00,3,1,,,,,
NORMAL_03_101_Go_14:15,14:25:00,14:25:00,2,2,,,,,
NORMAL_03_103_Return_11:15,11:15:00,11:15:00,9,1,,,,,
NORMAL_03_103_Return_11:15,11:25:07,11:25:07,10,2,,,,,
NORMAL_03_105_Go_15:15,15:15:00,15:15:00,10,1,,,,,
NORMAL_03_105_Go_15:15,15:26:14,15:26:14,3,2,,,,,
NORMAL_03_104_Return_11:15,11:15:00,11:15:00,11,1,,,,,
NORMAL_03_104_Return_11:15,11:25:43,11:25:43,10,2,,,,,
NORMAL_03_107_Return_06:20,06:20:00,06:20:00,2,1,,,,,
NORMAL_03_107_Return_06:20,06:29:39,06:29:39,10,2,,,,,
NORMAL_03_103_Go_14:45,14:45:00,14:45:00,10,1,,,,,
NORMAL_03_103_Go_14:45,14:58:59,14:58:59,9,2,,,,,
NORMAL_03_101_Go_14:55,14:55:00,14:55:00,3,1,,,,,
NORMAL_03_101_Go_14:55,15:05:00,15:05:00,2,2,,,,,
NORMAL_03_103_Return_10:10,10:10:00,10:10:00,9,1,,,,,
NORMAL_03_103_Return_10:10,10:20:48,10:20:48,10,2,,,,,
NORMAL_03_107_Return_18:10,18:10:00,18:10:00,2,1,,,,,
NORMAL_03_107_Return_18:10,18:19:39,18:19:39,10,2,,,,,
NORMAL_03_102_Go_16:40,16:40:00,16:40:00,10,1,,,,,
NORMAL_03_102_Go_16:40,16:50:29,16:50:29,7,2,,,,,
NORMAL_03_103_Go_18:30,18:30:00,18:30:00,10,1,,,,,
NORMAL_03_103_Go_18:30,18:43:59,18:43:59,9,2,,,,,
NORMAL_03_107_Return_11:00,11:00:00,11:00:00,2,1,,,,,
NORMAL_03_107_Return_11:00,11:09:39,11:09:39,10,2,,,,,
NORMAL_03_106_Return_07:20,07:20:00,07:20:00,13,1,,,,,
NORMAL_03_106_Return_07:20,07:41:45,07:41:45,2,2,,,,,
NORMAL_03_102_Go_13:50,13:50:00,13:50:00,10,1,,,,,
NORMAL_03_102_Go_13:50,13:59:52,13:59:52,7,2,,,,,
NORMAL_03_105_Return_18:10,18:10:00,18:10:00,3,1,,,,,
NORMAL_03_105_Return_18:10,18:22:44,18:39:30,4,2,,,,,
NORMAL_03_105_Return_18:10,18:45:22,19:05:51,5,3,,,,,
NORMAL_03_105_Return_18:10,19:20:28,19:20:28,10,4,,,,,
NORMAL_03_103_Go_08:00,08:00:00,08:00:00,10,1,,,,,
NORMAL_03_103_Go_08:00,08:13:59,08:13:59,9,2,,,,,
NORMAL_03_106_Return_20:00,20:00:00,20:00:00,13,1,,,,,
NORMAL_03_106_Return_20:00,20:21:45,20:21:45,2,2,,,,,
NORMAL_03_107_Go_21:25,21:25:00,21:25:00,10,1,,,,,
NORMAL_03_107_Go_21:25,21:36:54,21:36:54,2,2,,,,,
NORMAL_03_105_Return_10:25,10:25:00,10:25:00,3,1,,,,,
NORMAL_03_105_Return_10:25,10:34:28,10:44:58,4,2,,,,,
NORMAL_03_105_Return_10:25,10:50:16,10:56:27,5,3,,,,,
NORMAL_03_105_Return_10:25,11:19:05,11:19:05,10,4,,,,,
NORMAL_03_107_Return_12:35,12:35:00,12:35:00,2,1,,,,,
NORMAL_03_107_Return_12:35,12:44:39,12:44:39,10,2,,,,,
NORMAL_03_102_Return_14:20,14:20:00,14:20:00,7,1,,,,,
NORMAL_03_102_Return_14:20,14:32:06,14:32:06,10,2,,,,,
NORMAL_03_106_Return_20:30,20:30:00,20:30:00,13,1,,,,,
NORMAL_03_106_Return_20:30,20:51:45,20:51:45,2,2,,,,,
NORMAL_03_101_Go_12:40,12:40:00,12:40:00,3,1,,,,,
NORMAL_03_101_Go_12:40,12:50:36,12:50:36,2,2,,,,,
NORMAL_03_105_Return_22:10,22:10:00,22:10:00,3,1,,,,,
NORMAL_03_105_Return_22:10,22:20:12,22:34:59,4,2,,,,,
NORMAL_03_105_Return_22:10,22:39:58,22:56:57,5,3,,,,,
NORMAL_03_105_Return_22:10,23:16:27,23:16:27,10,4,,,,,
NORMAL_03_105_Go_07:45,07:45:00,07:45:00,10,1,,,,,
NORMAL_03_105_Go_07:45,08:03:12,08:03:12,3,2,,,,,
NORMAL_03_104_Go_14:30,14:30:00,14:30:00,10,1,,,,,
NORMAL_03_104_Go_14:30,14:41:12,14:41:12,11,2,,,,,
NORMAL_03_106_Go_09:40,09:40:00,09:40:00,2,1,,,,,
NORMAL_03_106_Go_09:40,09:54:26,09:54:26,13,2,,,,,
NORMAL_03_102_Go_17:35,17:35:00,17:35:00,10,1,,,,,
